! MOLECULE
Ortho H2O spectroscopy from JPL / Holger Müller
! MASS
 18.
! NUMBER OF ENERGY LEVELS
45
! LEVEL + ENERGY(CM-1) + WEIGHT + QUANTUM NOS.  J_K+_K-
  1    23.794356     9.0      1_0_1
  2    42.371741     9.0      1_1_0
  3    79.496382    15.0      2_1_2
  4   134.901638    15.0      2_2_1
  114   16   9   2.9E-12 4.3E-12 8.1E-12 1.3E-11 2.2E-11 4.3E-11 7.0E-11 8.5E-11 9.6E-11 1.0E-10
  115   16  10   5.4E-13 7.4E-13 1.3E-12 2.0E-12 3.6E-12 7.5E-12 1.3E-11 1.6E-11 1.7E-11 1.8E-11
  116   16  11   1.0E-13 1.5E-13 2.8E-13 4.5E-13 9.0E-13 2.3E-12 5.3E-12 7.7E-12 9.5E-12 1.1E-11
  117   16  12   8.3E-12 1.0E-11 1.4E-11 1.7E-11 2.3E-11 3.2E-11 4.1E-11 4.5E-11 4.7E-11 5.0E-11
  118   16  13   3.3E-13 4.3E-13 6.8E-13 9.8E-13 1.7E-12 3.6E-12 7.3E-12 1.0E-11 1.3E-11 1.5E-11
  119   16  14   3.0E-13 4.4E-13 8.4E-13 1.3E-12 2.5E-12 5.6E-12 1.0E-11 1.3E-11 1.6E-11 1.7E-11
  120   16  15   4.3E-14 6.5E-14 1.4E-13 2.5E-13 5.8E-13 1.8E-12 4.4E-12 6.5E-12 8.1E-12 9.4E-12
  121   17   1   6.7E-15 1.2E-14 3.0E-14 6.2E-14 1.7E-13 6.3E-13 1.8E-12 2.7E-12 3.4E-12 4.0E-12
  122   17   2   1.9E-14 3.2E-14 7.8E-14 1.5E-13 3.4E-13 9.5E-13 2.2E-12 3.2E-12 4.1E-12 4.9E-12
  123   17   3   4.5E-15 7.2E-15 1.6E-14 2.8E-14 5.9E-14 1.4E-13 2.8E-13 3.8E-13 4.5E-13 5.1E-13
  124   17   4   2.1E-14 3.3E-14 7.2E-14 1.2E-13 2.5E-13 6.4E-13 1.6E-12 2.6E-12 3.6E-12 4.5E-12
  125   17   5   2.6E-14 4.2E-14 9.3E-14 1.7E-13 4.1E-13 1.4E-12 4.0E-12 6.3E-12 8.2E-12 9.8E-12
  126   17   6   1.1E-13 1.8E-13 4.0E-13 7.2E-13 1.6E-12 4.6E-12 1.1E-11 1.6E-11 2.0E-11 2.3E-11
  127   17   7   3.3E-14 4.9E-14 9.1E-14 1.4E-13 2.5E-13 5.4E-13 9.6E-13 1.2E-12 1.4E-12 1.5E-12
  128   17   8   8.9E-14 1.4E-13 3.1E-13 5.5E-13 1.2E-12 3.4E-12 8.1E-12 1.2E-11 1.5E-11 1.7E-11
  129   17   9   1.8E-14 3.2E-14 8.8E-14 1.9E-13 5.3E-13 2.0E-12 5.5E-12 8.5E-12 1.1E-11 1.3E-11
  130   17  10   1.5E-12 2.3E-12 4.2E-12 6.6E-12 1.2E-11 2.3E-11 3.9E-11 4.8E-11 5.5E-11 5.9E-11
  131   17  11   1.3E-13 1.8E-13 3.1E-13 4.5E-13 7.2E-13 1.4E-12 2.4E-12 3.2E-12 3.8E-12 4.3E-12
  132   17  12   1.6E-12 2.1E-12 3.4E-12 4.7E-12 7.6E-12 1.5E-11 2.5E-11 3.3E-11 3.8E-11 4.2E-11
  133   17  13   2.9E-13 3.8E-13 6.0E-13 8.4E-13 1.4E-12 3.0E-12 6.4E-12 9.4E-12 1.2E-11 1.4E-11
  134   17  14   9.4E-12 1.2E-11 1.6E-11 2.1E-11 3.0E-11 4.8E-11 7.0E-11 8.2E-11 9.0E-11 9.5E-11
  135   17  15   1.2E-13 1.6E-13 3.0E-13 4.7E-13 8.7E-13 2.0E-12 3.9E-12 5.2E-12 6.3E-12 7.1E-12
  136   17  16   9.4E-13 1.5E-12 2.8E-12 4.2E-12 6.7E-12 1.1E-11 1.5E-11 1.6E-11 1.8E-11 1.8E-11
  137   18   1   9.2E-16 1.4E-15 3.1E-15 5.7E-15 1.3E-14 3.9E-14 9.2E-14 1.3E-13 1.7E-13 1.9E-13
  138   18   2   7.6E-16 1.1E-15 2.5E-15 4.8E-15 1.1E-14 3.2E-14 8.1E-14 1.3E-13 1.8E-13 2.3E-13
  139   18   3   1.0E-14 1.7E-14 3.9E-14 7.6E-14 2.0E-13 7.0E-13 1.9E-12 2.9E-12 3.6E-12 4.2E-12
  140   18   4   3.1E-14 4.8E-14 1.0E-13 1.8E-13 3.9E-13 1.1E-12 2.5E-12 3.9E-12 5.1E-12 6.3E-12
  141   18   5   2.8E-14 4.4E-14 9.4E-14 1.7E-13 3.5E-13 9.1E-13 1.9E-12 2.8E-12 3.4E-12 4.0E-12
  142   18   6   7.8E-14 1.2E-13 2.4E-13 4.0E-13 8.2E-13 2.3E-12 6.0E-12 9.5E-12 1.3E-11 1.5E-11
  143   18   7   9.8E-14 1.5E-13 3.1E-13 5.5E-13 1.2E-12 3.3E-12 7.4E-12 1.0E-11 1.2E-11 1.4E-11
  144   18   8   5.1E-15 7.8E-15 1.7E-14 3.2E-14 7.9E-14 2.9E-13 8.2E-13 1.3E-12 1.6E-12 1.9E-12
  145   18   9   5.7E-14 8.3E-14 1.5E-13 2.4E-13 4.3E-13 9.4E-13 1.9E-12 2.7E-12 3.4E-12 4.0E-12
  146   18  10   3.4E-14 5.1E-14 1.1E-13 1.8E-13 4.2E-13 1.4E-12 3.8E-12 6.1E-12 8.0E-12 9.8E-12
  147   18  11   4.8E-13 7.2E-13 1.4E-12 2.3E-12 4.7E-12 1.2E-11 2.7E-11 3.9E-11 4.8E-11 5.6E-11
  148   18  12   7.4E-13 1.0E-12 1.7E-12 2.4E-12 3.6E-12 5.8E-12 8.5E-12 1.0E-11 1.2E-11 1.4E-11
  149   18  13   4.1E-12 5.6E-12 9.2E-12 1.3E-11 2.1E-11 3.7E-11 5.7E-11 6.9E-11 7.6E-11 8.2E-11
  150   18  14   7.9E-13 1.0E-12 1.5E-12 2.0E-12 3.1E-12 5.7E-12 9.8E-12 1.3E-11 1.5E-11 1.6E-11
  151   18  15   3.9E-12 5.2E-12 8.0E-12 1.1E-11 1.6E-11 2.6E-11 3.8E-11 4.5E-11 5.0E-11 5.3E-11
  152   18  16   1.8E-13 2.5E-13 4.5E-13 7.1E-13 1.4E-12 3.1E-12 5.6E-12 7.2E-12 8.3E-12 9.1E-12
  153   18  17   1.4E-12 1.9E-12 2.9E-12 4.0E-12 6.1E-12 9.6E-12 1.3E-11 1.5E-11 1.6E-11 1.7E-11
  154   19   1   9.2E-15 1.5E-14 3.4E-14 6.0E-14 1.3E-13 3.8E-13 9.6E-13 1.5E-12 2.0E-12 2.4E-12
  155   19   2   1.5E-14 2.5E-14 5.5E-14 1.0E-13 2.5E-13 8.0E-13 1.9E-12 2.7E-12 3.2E-12 3.6E-12
  156   19   3   1.5E-14 2.5E-14 5.5E-14 1.0E-13 2.3E-13 6.9E-13 1.7E-12 2.4E-12 3.0E-12 3.4E-12
  157   19   4   1.5E-14 2.4E-14 5.2E-14 9.3E-14 2.1E-13 6.2E-13 1.6E-12 2.5E-12 3.3E-12 3.9E-12
  158   19   5   1.6E-13 2.4E-13 5.0E-13 8.7E-13 1.8E-12 4.7E-12 9.6E-12 1.3E-11 1.5E-11 1.7E-11
  159   19   6   2.1E-14 3.5E-14 7.9E-14 1.5E-13 3.4E-13 1.1E-12 2.6E-12 3.7E-12 4.6E-12 5.2E-12
  160   19   7   3.7E-14 5.8E-14 1.2E-13 2.1E-13 4.3E-13 1.1E-12 2.4E-12 3.3E-12 4.1E-12 4.6E-12
  161   19   8   2.8E-13 4.2E-13 7.7E-13 1.2E-12 1.9E-12 3.6E-12 7.0E-12 1.1E-11 1.4E-11 1.7E-11
  162   19   9   2.0E-14 3.3E-14 7.3E-14 1.3E-13 3.1E-13 9.9E-13 2.4E-12 3.5E-12 4.3E-12 4.9E-12
  163   19  10   2.0E-13 3.1E-13 6.1E-13 1.0E-12 2.0E-12 4.9E-12 9.8E-12 1.3E-11 1.5E-11 1.7E-11
  164   19  11   2.5E-13 3.2E-13 5.2E-13 7.2E-13 1.1E-12 1.7E-12 2.6E-12 3.5E-12 4.2E-12 4.9E-12
  165   19  12   5.5E-14 8.3E-14 1.6E-13 2.6E-13 5.2E-13 1.4E-12 3.2E-12 4.6E-12 5.6E-12 6.4E-12
  166   19  13   5.9E-13 8.3E-13 1.4E-12 2.0E-12 3.1E-12 5.0E-12 7.2E-12 8.8E-12 1.0E-11 1.1E-11
  167   19  14   1.7E-13 2.4E-13 4.0E-13 5.9E-13 1.1E-12 2.5E-12 5.0E-12 6.8E-12 8.2E-12 9.3E-12
  168   19  15   8.3E-12 1.1E-11 1.8E-11 2.5E-11 3.8E-11 6.3E-11 9.2E-11 1.1E-10 1.2E-10 1.2E-10
  169   19  16   1.4E-14 2.1E-14 4.5E-14 8.3E-14 2.0E-13 7.0E-13 2.0E-12 3.2E-12 4.2E-12 4.9E-12
  170   19  17   2.1E-13 2.7E-13 4.4E-13 6.3E-13 1.0E-12 2.3E-12 4.7E-12 6.9E-12 8.7E-12 1.0E-11
  171   19  18   2.2E-13 2.8E-13 3.8E-13 4.9E-13 7.3E-13 1.3E-12 2.4E-12 3.2E-12 3.9E-12 4.4E-12
  172   20   1   1.1E-15 2.2E-15 6.3E-15 1.4E-14 4.4E-14 2.0E-13 7.5E-13 1.3E-12 1.9E-12 2.3E-12
  173   20   2   1.9E-15 3.5E-15 1.0E-14 2.2E-14 6.3E-14 2.4E-13 6.9E-13 1.1E-12 1.4E-12 1.6E-12
  174   20   3   1.1E-14 2.0E-14 5.4E-14 1.1E-13 3.2E-13 1.2E-12 3.6E-12 5.7E-12 7.4E-12 8.9E-12
  175   20   4   2.6E-14 4.6E-14 1.2E-13 2.2E-13 5.2E-13 1.4E-12 2.8E-12 3.7E-12 4.2E-12 4.6E-12
  176   20   5   6.9E-15 1.2E-14 3.2E-14 6.6E-14 1.7E-13 6.2E-13 1.8E-12 2.8E-12 3.6E-12 4.3E-12
  177   20   6   9.6E-15 1.6E-14 3.9E-14 7.4E-14 1.8E-13 6.1E-13 1.8E-12 2.9E-12 3.8E-12 4.7E-12
  178   20   7   8.2E-14 1.4E-13 3.4E-13 6.5E-13 1.5E-12 4.5E-12 1.1E-11 1.6E-11 2.0E-11 2.4E-11
  179   20   8   3.1E-15 5.6E-15 1.6E-14 3.2E-14 8.7E-14 3.0E-13 8.0E-13 1.2E-12 1.6E-12 1.8E-12
  180   20   9   9.5E-14 1.5E-13 3.1E-13 5.2E-13 9.5E-13 1.9E-12 3.6E-12 5.1E-12 6.4E-12 7.6E-12
  181   20  10   6.9E-14 1.1E-13 2.3E-13 4.1E-13 8.8E-13 2.5E-12 5.8E-12 8.7E-12 1.1E-11 1.3E-11
  182   20  11   2.0E-14 3.2E-14 6.9E-14 1.2E-13 2.8E-13 8.6E-13 2.4E-12 4.0E-12 5.4E-12 6.7E-12
  183   20  12   1.7E-12 2.6E-12 5.1E-12 8.2E-12 1.5E-11 3.2E-11 5.4E-11 6.8E-11 7.8E-11 8.4E-11
  184   20  13   8.6E-14 1.2E-13 2.1E-13 3.2E-13 5.5E-13 1.2E-12 2.6E-12 3.8E-12 4.8E-12 5.6E-12
  185   20  14   2.3E-13 3.0E-13 5.0E-13 7.5E-13 1.3E-12 2.7E-12 4.9E-12 6.3E-12 7.4E-12 8.3E-12
  186   20  15   7.4E-14 1.1E-13 2.1E-13 3.3E-13 6.6E-13 1.8E-12 4.7E-12 7.3E-12 9.4E-12 1.1E-11
  187   20  16   9.0E-13 1.2E-12 1.8E-12 2.5E-12 4.0E-12 8.0E-12 1.7E-11 2.4E-11 3.0E-11 3.5E-11
  188   20  17   6.8E-12 8.3E-12 1.2E-11 1.5E-11 2.1E-11 3.1E-11 4.3E-11 4.9E-11 5.3E-11 5.6E-11
  189   20  18   3.2E-13 4.4E-13 8.0E-13 1.3E-12 2.3E-12 5.3E-12 9.8E-12 1.3E-11 1.4E-11 1.6E-11
  190   20  19   4.5E-14 6.6E-14 1.4E-13 2.4E-13 5.2E-13 1.5E-12 3.5E-12 5.2E-12 6.5E-12 7.5E-12
  191   21   1   6.1E-15 1.0E-14 2.7E-14 5.7E-14 1.6E-13 6.2E-13 1.8E-12 2.9E-12 3.7E-12 4.5E-12
  192   21   2   1.3E-15 2.5E-15 7.1E-15 1.5E-14 4.4E-14 1.8E-13 5.8E-13 9.5E-13 1.3E-12 1.6E-12
  193   21   3   7.6E-15 1.3E-14 3.2E-14 6.2E-14 1.5E-13 5.0E-13 1.4E-12 2.3E-12 3.0E-12 3.7E-12
  194   21   4   1.3E-15 2.3E-15 6.2E-15 1.2E-14 3.0E-14 1.0E-13 3.4E-13 6.1E-13 8.9E-13 1.1E-12
  195   21   5   2.4E-15 4.2E-15 1.1E-14 2.3E-14 6.0E-14 2.3E-13 6.9E-13 1.1E-12 1.5E-12 1.8E-12
  196   21   6   7.3E-15 1.2E-14 2.7E-14 5.0E-14 1.2E-13 3.6E-13 8.6E-13 1.3E-12 1.6E-12 1.9E-12
  197   21   7   1.7E-14 2.7E-14 5.7E-14 1.0E-13 2.3E-13 7.3E-13 2.3E-12 3.9E-12 5.5E-12 6.9E-12
  198   21   8   5.7E-14 9.2E-14 2.1E-13 3.9E-13 8.8E-13 2.5E-12 6.0E-12 8.9E-12 1.1E-11 1.3E-11
  199   21   9   4.7E-14 7.5E-14 1.7E-13 3.0E-13 6.7E-13 1.9E-12 4.2E-12 6.0E-12 7.5E-12 8.7E-12
  200   21  10   1.3E-14 2.0E-14 4.5E-14 8.0E-14 1.8E-13 5.1E-13 1.2E-12 1.8E-12 2.2E-12 2.6E-12
  201   21  11   8.5E-14 1.3E-13 2.7E-13 4.6E-13 9.5E-13 2.6E-12 6.1E-12 9.2E-12 1.2E-11 1.4E-11
  202   21  12   2.8E-14 4.2E-14 8.6E-14 1.5E-13 3.5E-13 1.2E-12 3.5E-12 5.8E-12 7.9E-12 9.9E-12
  203   21  13   2.8E-13 4.3E-13 8.7E-13 1.5E-12 3.1E-12 8.3E-12 1.9E-11 2.8E-11 3.6E-11 4.2E-11
  204   21  14   1.9E-12 2.7E-12 5.0E-12 7.6E-12 1.3E-11 2.6E-11 4.4E-11 5.5E-11 6.3E-11 6.8E-11
  205   21  15   9.6E-14 1.3E-13 2.2E-13 3.2E-13 5.7E-13 1.3E-12 2.9E-12 4.3E-12 5.4E-12 6.5E-12
  206   21  16   4.1E-13 5.7E-13 9.4E-13 1.3E-12 2.1E-12 3.4E-12 4.8E-12 5.6E-12 6.2E-12 6.7E-12
  207   21  17   8.0E-13 1.1E-12 2.1E-12 3.2E-12 5.5E-12 1.1E-11 2.0E-11 2.5E-11 2.8E-11 3.0E-11
  208   21  18   5.9E-12 7.7E-12 1.2E-11 1.6E-11 2.3E-11 3.8E-11 5.4E-11 6.3E-11 6.8E-11 7.1E-11
  209   21  19   2.8E-13 3.8E-13 6.0E-13 8.2E-13 1.3E-12 2.1E-12 3.5E-12 4.6E-12 5.6E-12 6.5E-12
  210   21  20   1.8E-12 2.4E-12 3.9E-12 5.4E-12 8.1E-12 1.3E-11 1.8E-11 2.0E-11 2.2E-11 2.4E-11
  211   22   1   3.6E-16 5.7E-16 1.4E-15 2.8E-15 7.3E-15 2.5E-14 6.1E-14 8.8E-14 1.1E-13 1.3E-13
  212   22   2   6.4E-16 1.0E-15 2.4E-15 4.5E-15 1.0E-14 3.3E-14 1.0E-13 1.9E-13 2.8E-13 3.7E-13
  213   22   3   2.7E-16 4.8E-16 1.3E-15 2.9E-15 9.8E-15 5.5E-14 2.4E-13 4.7E-13 6.9E-13 8.9E-13
  214   22   4   2.3E-15 3.8E-15 9.4E-15 2.0E-14 5.5E-14 2.2E-13 6.7E-13 1.1E-12 1.5E-12 1.8E-12
  215   22   5   7.5E-15 1.2E-14 3.0E-14 6.0E-14 1.6E-13 5.9E-13 1.7E-12 2.6E-12 3.4E-12 4.0E-12
  216   22   6   2.3E-14 3.5E-14 7.9E-14 1.5E-13 3.7E-13 1.2E-12 3.2E-12 4.8E-12 6.1E-12 7.3E-12
  217   22   7   4.2E-15 7.0E-15 1.7E-14 3.2E-14 8.0E-14 2.7E-13 7.1E-13 1.1E-12 1.4E-12 1.8E-12
  218   22   8   9.3E-15 1.5E-14 3.4E-14 5.9E-14 1.3E-13 3.2E-13 7.1E-13 1.1E-12 1.5E-12 1.8E-12
  219   22   9   1.4E-14 2.3E-14 5.1E-14 8.8E-14 1.8E-13 4.2E-13 8.8E-13 1.3E-12 1.7E-12 2.1E-12
  220   22  10   6.5E-14 9.4E-14 1.8E-13 3.0E-13 6.1E-13 1.7E-12 4.4E-12 7.1E-12 9.5E-12 1.2E-11
  221   22  11   1.1E-14 1.8E-14 3.9E-14 6.7E-14 1.5E-13 4.2E-13 1.1E-12 1.7E-12 2.1E-12 2.5E-12
  222   22  12   8.7E-14 1.4E-13 3.0E-13 5.2E-13 1.1E-12 3.0E-12 6.5E-12 9.2E-12 1.1E-11 1.3E-11
  223   22  13   1.1E-13 1.5E-13 2.7E-13 4.5E-13 9.5E-13 2.7E-12 6.4E-12 9.5E-12 1.2E-11 1.4E-11
  224   22  14   4.2E-13 6.2E-13 1.1E-12 1.7E-12 2.8E-12 5.3E-12 9.2E-12 1.2E-11 1.5E-11 1.7E-11
  225   22  15   3.6E-13 5.6E-13 1.1E-12 1.9E-12 3.9E-12 1.0E-11 2.3E-11 3.3E-11 4.0E-11 4.7E-11
  226   22  16   3.0E-14 4.4E-14 9.0E-14 1.6E-13 3.4E-13 1.0E-12 2.4E-12 3.5E-12 4.4E-12 5.2E-12
  227   22  17   2.0E-13 2.6E-13 4.5E-13 7.1E-13 1.4E-12 3.6E-12 7.7E-12 1.1E-11 1.3E-11 1.4E-11
  228   22  18   4.1E-12 5.7E-12 9.5E-12 1.3E-11 2.1E-11 3.7E-11 5.6E-11 6.7E-11 7.4E-11 7.8E-11
  229   22  19   3.2E-12 4.4E-12 7.1E-12 9.8E-12 1.5E-11 2.5E-11 3.6E-11 4.3E-11 4.7E-11 5.1E-11
  230   22  20   2.3E-13 3.2E-13 5.3E-13 7.5E-13 1.2E-12 2.4E-12 4.2E-12 5.6E-12 6.7E-12 7.6E-12
  231   22  21   3.5E-13 3.9E-13 4.8E-13 5.9E-13 8.3E-13 1.4E-12 2.4E-12 3.2E-12 3.8E-12 4.4E-12
  232   23   1   6.6E-17 1.2E-16 3.7E-16 8.7E-16 2.8E-15 1.3E-14 4.3E-14 7.0E-14 9.2E-14 1.1E-13
  233   23   2   1.8E-16 3.5E-16 1.1E-15 2.5E-15 8.2E-15 3.8E-14 1.3E-13 2.1E-13 2.7E-13 3.2E-13
  234   23   3   2.7E-16 5.3E-16 1.7E-15 4.0E-15 1.3E-14 6.4E-14 2.4E-13 4.2E-13 5.8E-13 7.2E-13
  235   23   4   3.7E-15 6.7E-15 1.9E-14 4.1E-14 1.2E-13 4.8E-13 1.4E-12 2.2E-12 2.8E-12 3.3E-12
  236   23   5   3.9E-16 7.5E-16 2.3E-15 5.4E-15 1.8E-14 9.4E-14 3.8E-13 7.0E-13 1.0E-12 1.3E-12
  237   23   6   9.9E-16 1.9E-15 5.7E-15 1.3E-14 4.4E-14 2.1E-13 7.7E-13 1.3E-12 1.8E-12 2.3E-12
  238   23   7   1.0E-14 1.8E-14 4.6E-14 9.5E-14 2.6E-13 9.3E-13 2.6E-12 3.9E-12 5.1E-12 6.0E-12
  239   23   8   2.4E-15 4.2E-15 1.2E-14 2.7E-14 8.2E-14 3.7E-13 1.3E-12 2.3E-12 3.3E-12 4.1E-12
  240   23   9   8.8E-14 1.5E-13 3.8E-13 7.4E-13 1.8E-12 5.6E-12 1.3E-11 2.0E-11 2.5E-11 2.9E-11
  241   23  10   2.3E-14 3.8E-14 9.2E-14 1.8E-13 4.8E-13 1.7E-12 4.4E-12 6.8E-12 8.6E-12 1.0E-11
  242   23  11   8.1E-15 1.3E-14 2.9E-14 5.6E-14 1.4E-13 5.3E-13 1.6E-12 2.7E-12 3.7E-12 4.6E-12
  243   23  12   1.8E-13 2.8E-13 5.9E-13 1.0E-12 2.2E-12 5.7E-12 1.1E-11 1.5E-11 1.8E-11 2.0E-11
  244   23  13   2.3E-14 3.5E-14 7.5E-14 1.4E-13 3.2E-13 1.0E-12 2.8E-12 4.4E-12 5.7E-12 6.9E-12
  245   23  14   5.7E-14 8.4E-14 1.7E-13 3.0E-13 6.6E-13 1.9E-12 4.7E-12 7.1E-12 9.0E-12 1.1E-11
  246   23  15   1.3E-14 2.0E-14 4.3E-14 7.9E-14 1.9E-13 6.7E-13 2.0E-12 3.2E-12 4.2E-12 5.1E-12
  247   23  16   1.9E-12 2.8E-12 5.6E-12 9.2E-12 1.7E-11 3.8E-11 6.7E-11 8.6E-11 9.9E-11 1.1E-10
  248   23  17   5.3E-13 7.2E-13 1.2E-12 1.9E-12 3.3E-12 7.1E-12 1.2E-11 1.6E-11 1.7E-11 1.9E-11
  249   23  18   8.9E-14 1.3E-13 2.5E-13 4.1E-13 8.5E-13 2.3E-12 5.1E-12 7.2E-12 8.8E-12 9.9E-12
  250   23  19   9.3E-15 1.4E-14 3.2E-14 6.0E-14 1.5E-13 5.6E-13 1.8E-12 3.0E-12 4.1E-12 5.1E-12
  251   23  20   6.3E-12 8.0E-12 1.1E-11 1.5E-11 2.0E-11 3.0E-11 3.8E-11 4.2E-11 4.4E-11 4.6E-11
  252   23  21   3.8E-13 5.3E-13 9.6E-13 1.5E-12 2.7E-12 5.9E-12 1.0E-11 1.3E-11 1.5E-11 1.6E-11
  253   23  22   3.1E-14 4.6E-14 9.9E-14 1.8E-13 4.1E-13 1.3E-12 3.2E-12 5.0E-12 6.5E-12 7.8E-12
  254   24   1   5.3E-15 8.2E-15 2.0E-14 3.9E-14 1.0E-13 3.6E-13 9.4E-13 1.4E-12 1.8E-12 2.0E-12
  255   24   2   2.7E-15 4.1E-15 1.0E-14 2.1E-14 6.4E-14 2.9E-13 1.1E-12 1.9E-12 2.7E-12 3.4E-12
  256   24   3   7.8E-15 1.2E-14 2.5E-14 4.5E-14 1.0E-13 2.9E-13 6.7E-13 9.7E-13 1.2E-12 1.4E-12
  257   24   4   7.4E-15 1.1E-14 2.7E-14 5.3E-14 1.4E-13 5.0E-13 1.4E-12 2.1E-12 2.7E-12 3.2E-12
  258   24   5   1.5E-14 2.3E-14 5.0E-14 9.6E-14 2.4E-13 8.2E-13 2.4E-12 3.9E-12 5.3E-12 6.5E-12
  259   24   6   8.8E-15 1.3E-14 2.8E-14 5.1E-14 1.2E-13 3.8E-13 1.0E-12 1.7E-12 2.3E-12 2.8E-12
  260   24   7   1.0E-14 1.6E-14 3.5E-14 6.9E-14 1.8E-13 6.1E-13 1.6E-12 2.4E-12 3.1E-12 3.6E-12
  261   24   8   1.3E-13 1.9E-13 4.0E-13 7.2E-13 1.6E-12 4.5E-12 9.8E-12 1.4E-11 1.7E-11 2.0E-11
  262   24   9   6.7E-15 1.0E-14 2.3E-14 4.5E-14 1.2E-13 4.9E-13 1.6E-12 2.8E-12 3.8E-12 4.7E-12
  263   24  10   2.1E-14 3.0E-14 6.4E-14 1.2E-13 2.8E-13 9.4E-13 2.7E-12 4.4E-12 6.0E-12 7.3E-12
  264   24  11   2.0E-13 2.8E-13 5.3E-13 8.2E-13 1.4E-12 2.8E-12 5.0E-12 7.0E-12 8.9E-12 1.1E-11
  265   24  12   1.7E-14 2.5E-14 5.1E-14 9.0E-14 2.0E-13 5.6E-13 1.3E-12 2.0E-12 2.5E-12 3.0E-12
  266   24  13   1.4E-13 1.9E-13 3.8E-13 6.5E-13 1.3E-12 3.5E-12 7.2E-12 1.0E-11 1.2E-11 1.4E-11
  267   24  14   3.8E-14 5.3E-14 1.0E-13 1.7E-13 3.7E-13 1.1E-12 2.7E-12 4.1E-12 5.3E-12 6.3E-12
  268   24  15   2.6E-13 3.5E-13 6.0E-13 8.7E-13 1.4E-12 2.3E-12 3.5E-12 4.4E-12 5.4E-12 6.2E-12
  269   24  16   7.3E-15 1.1E-14 2.3E-14 4.5E-14 1.2E-13 4.5E-13 1.4E-12 2.4E-12 3.3E-12 4.1E-12
  270   24  17   5.3E-14 7.2E-14 1.4E-13 2.4E-13 5.1E-13 1.4E-12 3.2E-12 4.8E-12 6.1E-12 7.2E-12
  271   24  18   6.6E-13 8.6E-13 1.4E-12 2.1E-12 3.3E-12 5.6E-12 8.0E-12 9.5E-12 1.1E-11 1.1E-11
  272   24  19   8.0E-12 1.0E-11 1.6E-11 2.3E-11 3.6E-11 6.2E-11 9.4E-11 1.1E-10 1.2E-10 1.3E-10
  273   24  20   1.8E-14 2.5E-14 4.7E-14 8.1E-14 1.8E-13 5.7E-13 1.6E-12 2.5E-12 3.2E-12 4.0E-12
  274   24  21   2.3E-13 2.8E-13 4.3E-13 6.3E-13 1.1E-12 2.6E-12 5.4E-12 7.4E-12 8.9E-12 1.0E-11
  275   24  22   3.3E-13 3.5E-13 4.3E-13 5.3E-13 7.6E-13 1.4E-12 2.9E-12 4.2E-12 5.4E-12 6.4E-12
  276   24  23   7.1E-16 1.4E-15 4.7E-15 1.2E-14 4.2E-14 2.2E-13 8.7E-13 1.6E-12 2.3E-12 2.9E-12
  277   25   1   6.0E-16 1.1E-15 3.4E-15 8.2E-15 2.9E-14 1.6E-13 6.6E-13 1.2E-12 1.8E-12 2.3E-12
  278   25   2   3.4E-15 5.9E-15 1.7E-14 3.9E-14 1.2E-13 5.2E-13 1.7E-12 2.9E-12 4.0E-12 4.9E-12
  279   25   3   2.6E-16 4.5E-16 1.3E-15 2.9E-15 8.2E-15 2.9E-14 7.0E-14 9.8E-14 1.2E-13 1.3E-13
  280   25   4   6.4E-15 1.1E-14 2.8E-14 5.9E-14 1.6E-13 5.0E-13 1.2E-12 1.7E-12 2.1E-12 2.5E-12
  281   25   5   2.5E-15 4.6E-15 1.3E-14 2.8E-14 8.5E-14 3.8E-13 1.3E-12 2.4E-12 3.3E-12 4.1E-12
  282   25   6   3.1E-15 5.3E-15 1.4E-14 3.0E-14 8.5E-14 3.4E-13 1.1E-12 1.7E-12 2.3E-12 2.8E-12
  283   25   7   2.2E-15 3.5E-15 8.6E-15 1.7E-14 4.1E-14 1.2E-13 2.7E-13 3.8E-13 4.6E-13 5.3E-13
  284   25   8   9.1E-15 1.6E-14 4.1E-14 8.5E-14 2.4E-13 9.8E-13 3.1E-12 5.3E-12 7.3E-12 9.0E-12
  285   25   9   7.4E-15 1.1E-14 2.5E-14 4.5E-14 9.7E-14 2.8E-13 8.1E-13 1.4E-12 2.0E-12 2.6E-12
  286   25  10   6.9E-14 1.1E-13 2.7E-13 5.3E-13 1.3E-12 4.0E-12 9.8E-12 1.5E-11 1.8E-11 2.2E-11
  287   25  11   5.1E-15 8.2E-15 2.0E-14 3.8E-14 9.9E-14 3.5E-13 1.0E-12 1.7E-12 2.2E-12 2.7E-12
  288   25  12   2.8E-14 4.2E-14 8.7E-14 1.5E-13 3.1E-13 8.2E-13 2.0E-12 3.0E-12 3.9E-12 4.7E-12
  289   25  13   2.6E-14 4.0E-14 8.5E-14 1.5E-13 3.2E-13 8.7E-13 2.0E-12 3.0E-12 3.9E-12 4.7E-12
  290   25  14   9.2E-14 1.4E-13 3.1E-13 5.6E-13 1.2E-12 3.5E-12 8.6E-12 1.3E-11 1.7E-11 2.0E-11
  291   25  15   8.0E-15 1.2E-14 2.6E-14 4.5E-14 9.8E-14 3.0E-13 8.4E-13 1.4E-12 1.8E-12 2.3E-12
  292   25  16   2.2E-14 4.0E-14 1.1E-13 2.4E-13 6.5E-13 2.3E-12 6.1E-12 9.4E-12 1.2E-11 1.5E-11
